Date,Rainfall_mm,Month,Year,Rain_3day,Rain_7day,Is_Rain,Rain_Streak
2007-06-13,0.0,6,2007,0.0,25.885400000000015,False,0
2007-06-14,0.0,6,2007,0.0,20.708300000000015,False,0
2007-06-15,0.0,6,2007,0.0,5.1771000000000145,False,0
2007-06-16,0.0,6,2007,0.0,0.0,False,0
2007-06-17,0.0,6,2007,0.0,0.0,False,0
2007-06-18,0.0,6,2007,0.0,0.0,False,0
2007-06-19,0.0,6,2007,0.0,0.0,False,0
2007-06-20,48.1039,6,2007,48.10389999999999,48.10390000000002,True,1
2007-06-21,0.0,6,2007,48.10389999999999,48.10390000000002,False,0
2007-06-22,9.9295,6,2007,58.033399999999986,58.033400000000015,True,1
2007-06-23,0.0,6,2007,9.929499999999987,58.033400000000015,False,0
2007-06-24,0.0,6,2007,9.929499999999987,58.033400000000015,False,0
2007-06-25,0.0,6,2007,0.0,58.033400000000015,False,0
2007-06-26,0.0,6,2007,0.0,58.033400000000015,False,0
2007-06-27,31.3858,6,2007,31.385799999999985,41.315300000000015,True,1
2007-06-28,47.0788,6,2007,78.46459999999999,88.39410000000001,True,2
2007-06-29,0.0,6,2007,78.46459999999999,78.46460000000002,False,0
2007-06-30,0.0,6,2007,47.07879999999999,78.46460000000002,False,0
2007-07-01,0.0,7,2007,0.0,78.46460000000002,False,0
2007-07-02,0.0,7,2007,0.0,78.46460000000002,False,0
2007-07-03,0.0,7,2007,0.0,78.46460000000002,False,0
2007-07-04,0.0,7,2007,0.0,47.078800000000015,False,0
2007-07-05,0.0,7,2007,0.0,0.0,False,0
2007-07-06,0.0,7,2007,0.0,0.0,False,0
2007-07-07,21.3471,7,2007,21.347099999999987,21.347100000000015,True,1
2007-07-08,0.0,7,2007,21.347099999999987,21.347100000000015,False,0
2007-07-09,21.3471,7,2007,42.69419999999999,42.694200000000016,True,1
2007-07-10,0.0,7,2007,21.347099999999987,42.694200000000016,False,0
2007-07-11,0.0,7,2007,21.347099999999987,42.694200000000016,False,0
2007-07-12,0.0,7,2007,0.0,42.694200000000016,False,0
2007-07-13,0.0,7,2007,0.0,42.694200000000016,False,0
2007-07-14,0.0,7,2007,0.0,21.347100000000015,False,0
2007-07-15,0.0,7,2007,0.0,21.347100000000015,False,0
2007-07-16,0.0,7,2007,0.0,0.0,False,0
2007-07-17,0.0,7,2007,0.0,0.0,False,0
2007-07-18,0.0,7,2007,0.0,0.0,False,0
2007-07-19,0.0,7,2007,0.0,0.0,False,0
2007-07-20,0.0,7,2007,0.0,0.0,False,0
2007-07-21,16.112,7,2007,16.111999999999984,16.112000000000013,True,1
2007-07-22,16.112,7,2007,32.22399999999998,32.22400000000001,True,2
2007-07-23,0.0,7,2007,32.22399999999998,32.22400000000001,False,0
2007-07-24,0.0,7,2007,16.111999999999984,32.22400000000001,False,0
2007-07-25,0.0,7,2007,0.0,32.22400000000001,False,0
2007-07-26,0.0,7,2007,0.0,32.22400000000001,False,0
2007-07-27,0.0,7,2007,0.0,32.22400000000001,False,0
2007-07-28,0.0,7,2007,0.0,16.112000000000013,False,0
2007-07-29,0.0,7,2007,0.0,0.0,False,0
2007-07-30,17.4971,7,2007,17.497099999999985,17.497100000000014,True,1
2007-07-31,0.0,7,2007,17.497099999999985,17.497100000000014,False,0
2007-08-01,0.0,8,2007,17.497099999999985,17.497100000000014,False,0
2007-08-02,0.0,8,2007,0.0,17.497100000000014,False,0
2007-08-03,0.0,8,2007,0.0,17.497100000000014,False,0
2007-08-04,0.0,8,2007,0.0,17.497100000000014,False,0
2007-08-05,0.0,8,2007,0.0,17.497100000000014,False,0
2007-08-06,0.0,8,2007,0.0,0.0,False,0
2007-08-07,0.0,8,2007,0.0,0.0,False,0
2007-08-08,0.0,8,2007,0.0,0.0,False,0
2007-08-09,0.0,8,2007,0.0,0.0,False,0
2007-08-10,0.0,8,2007,0.0,0.0,False,0
2007-08-11,0.0,8,2007,0.0,0.0,False,0
2007-08-12,0.0,8,2007,0.0,0.0,False,0
2007-08-13,0.0,8,2007,0.0,0.0,False,0
2007-08-14,0.0,8,2007,0.0,0.0,False,0
2007-08-15,0.0,8,2007,0.0,0.0,False,0
2007-08-16,0.0,8,2007,0.0,0.0,False,0
2007-08-17,0.0,8,2007,0.0,0.0,False,0
2007-08-18,0.0,8,2007,0.0,0.0,False,0
2007-08-19,0.0,8,2007,0.0,0.0,False,0
2007-08-20,124.2743,8,2007,124.27429999999998,124.27430000000001,True,1
2007-08-21,28.7647,8,2007,153.039,153.03900000000002,True,2
2007-08-22,14.3824,8,2007,167.42139999999998,167.4214,True,3
2007-08-23,0.0,8,2007,43.14709999999999,167.4214,False,0
2007-08-24,0.0,8,2007,14.382399999999986,167.4214,False,0
2007-08-25,0.0,8,2007,0.0,167.4214,False,0
2007-08-26,0.0,8,2007,0.0,167.4214,False,0
2007-08-27,0.0,8,2007,0.0,43.147100000000016,False,0
2007-08-28,0.0,8,2007,0.0,14.382400000000015,False,0
2007-08-29,0.0,8,2007,0.0,0.0,False,0
2007-08-30,0.0,8,2007,0.0,0.0,False,0
2007-08-31,0.0,8,2007,0.0,0.0,False,0
2007-09-01,0.0,9,2007,0.0,0.0,False,0
2007-09-02,0.0,9,2007,0.0,0.0,False,0
2007-09-03,0.0,9,2007,0.0,0.0,False,0
2007-09-04,0.0,9,2007,0.0,0.0,False,0
2007-09-05,0.0,9,2007,0.0,0.0,False,0
2007-09-06,0.0,9,2007,0.0,0.0,False,0
2007-09-07,32.6542,9,2007,32.65419999999999,32.65420000000002,True,1
2007-09-08,16.3271,9,2007,48.98129999999999,48.98130000000002,True,2
2007-09-09,0.0,9,2007,48.98129999999999,48.98130000000002,False,0
2007-09-10,0.0,9,2007,16.327099999999987,48.98130000000002,False,0
2007-09-11,0.0,9,2007,0.0,48.98130000000002,False,0
2007-09-12,18.7835,9,2007,18.783499999999986,67.76480000000002,True,1
2007-09-13,0.0,9,2007,18.783499999999986,67.76480000000002,False,0
2007-09-14,0.0,9,2007,18.783499999999986,35.11060000000002,False,0
2007-09-15,0.0,9,2007,0.0,18.783500000000014,False,0
2007-09-16,0.0,9,2007,0.0,18.783500000000014,False,0
2007-09-17,51.9947,9,2007,51.99469999999999,70.77820000000001,True,1
2007-09-18,0.0,9,2007,51.99469999999999,70.77820000000003,False,0
2007-09-19,0.0,9,2007,51.99469999999999,51.994700000000016,False,0
2007-09-20,0.0,9,2007,0.0,51.99470000000002,False,0
2007-09-21,11.6367,9,2007,11.636699999999985,63.63140000000002,True,1
2007-09-22,0.0,9,2007,11.636699999999985,63.63140000000001,False,0
2007-09-23,0.0,9,2007,11.636699999999985,63.63140000000001,False,0
2007-09-24,23.2733,9,2007,23.273299999999985,34.91000000000002,True,1
2007-09-25,23.2733,9,2007,46.546599999999984,58.18330000000002,True,2
2007-09-26,0.0,9,2007,46.546599999999984,58.18330000000002,False,0
2007-09-27,0.0,9,2007,23.273299999999985,58.18330000000002,False,0
2007-09-28,0.0,9,2007,0.0,46.54660000000002,False,0
2007-09-29,0.0,9,2007,0.0,46.54660000000002,False,0
2007-09-30,0.0,9,2007,0.0,46.54660000000002,False,0
2007-10-01,0.0,10,2007,0.0,23.27330000000002,False,0
2007-10-02,0.0,10,2007,0.0,0.0,False,0
2007-10-03,0.0,10,2007,0.0,0.0,False,0
2007-10-04,0.0,10,2007,0.0,0.0,False,0
2007-10-05,0.0,10,2007,0.0,0.0,False,0
2007-10-06,0.0,10,2007,0.0,0.0,False,0
2007-10-07,16.5774,10,2007,16.577399999999987,16.577400000000022,True,1
2007-10-08,8.2887,10,2007,24.86609999999999,24.866100000000024,True,2
2007-10-09,16.5774,10,2007,41.443499999999986,41.44350000000002,True,3
2007-10-10,8.2887,10,2007,33.15479999999999,49.73220000000002,True,4
2007-10-11,0.0,10,2007,24.86609999999999,49.73220000000002,False,0
2007-10-12,0.0,10,2007,8.288699999999983,49.73220000000002,False,0
2007-10-13,28.2981,10,2007,28.298099999999984,78.03030000000003,True,1
2007-10-14,0.0,10,2007,28.298099999999984,61.45290000000003,False,0
2007-10-15,28.2981,10,2007,56.59619999999998,81.46230000000003,True,1
2007-10-16,18.0828,10,2007,46.38089999999998,82.96770000000002,True,2
2007-10-17,0.0,10,2007,46.38089999999998,74.67900000000002,False,0
2007-10-18,0.0,10,2007,18.08279999999998,74.67900000000002,False,0
2007-10-19,0.0,10,2007,0.0,74.67900000000002,False,0
2007-10-20,0.0,10,2007,0.0,46.380900000000025,False,0
2007-10-21,26.9772,10,2007,26.977199999999982,73.35810000000002,True,1
2007-10-22,26.9772,10,2007,53.95439999999998,72.03720000000001,True,2
2007-10-23,67.4431,10,2007,121.39749999999998,121.39750000000002,True,3
2007-10-24,13.4886,10,2007,107.90889999999999,134.88610000000003,True,4
2007-10-25,13.4886,10,2007,94.42029999999997,148.37470000000002,True,5
2007-10-26,7.9611,10,2007,34.938299999999984,156.33580000000003,True,6
2007-10-27,7.9611,10,2007,29.410799999999988,164.29690000000002,True,7
2007-10-28,0.0,10,2007,15.922199999999986,137.3197,False,0
2007-10-29,47.7664,10,2007,55.727499999999985,158.1089,True,1
2007-10-30,15.9221,10,2007,63.68849999999998,106.58790000000002,True,2
2007-10-31,23.8832,10,2007,87.57169999999998,116.9825,True,3
2007-11-01,40.716,11,2007,80.5213,144.2099,True,4
2007-11-02,71.253,11,2007,135.85219999999998,207.5018,True,5
2007-11-03,30.537,11,2007,142.50599999999997,230.07770000000002,True,6
2007-11-04,10.179,11,2007,111.96899999999998,240.25670000000002,True,7
2007-11-05,30.537,11,2007,71.25299999999999,223.02730000000003,True,8
2007-11-06,49.8049,11,2007,90.52089999999998,256.9101,True,9
2007-11-07,69.7268,11,2007,150.06869999999998,302.75370000000004,True,10
2007-11-08,39.8439,11,2007,159.37559999999996,301.8816,True,11
2007-11-09,49.8049,11,2007,159.37559999999996,280.43350000000004,True,12
2007-11-10,29.8829,11,2007,119.53169999999997,279.7794,True,13
2007-11-11,13.6358,11,2007,93.32359999999998,283.2362,True,14
2007-11-12,6.8179,11,2007,50.33659999999997,259.5171,True,15
2007-11-13,13.6358,11,2007,34.08949999999997,223.348,True,16
2007-11-14,6.8179,11,2007,27.27159999999997,160.43910000000002,True,17
2007-11-15,20.4538,11,2007,40.90749999999997,141.04900000000004,True,18
2007-11-16,13.1388,11,2007,40.41049999999997,104.38290000000002,True,19
2007-11-17,19.7082,11,2007,53.300799999999974,94.20820000000002,True,20
2007-11-18,0.0,11,2007,32.84699999999997,80.57240000000002,False,0
2007-11-19,6.5694,11,2007,26.27759999999997,80.32390000000002,True,1
2007-11-20,0.0,11,2007,6.5693999999999715,66.68810000000002,False,0
2007-11-21,0.0,11,2007,6.5693999999999715,59.87020000000002,False,0
2007-11-22,0.0,11,2007,0.0,39.41640000000001,False,0
2007-11-23,0.0,11,2007,0.0,26.277600000000014,False,0
2007-11-24,0.0,11,2007,0.0,6.569400000000014,False,0
2007-11-25,0.0,11,2007,0.0,6.569400000000014,False,0
2007-11-26,11.5508,11,2007,11.550799999999972,11.550800000000015,True,1
2007-11-27,0.0,11,2007,11.550799999999972,11.550800000000015,False,0
2007-11-28,0.0,11,2007,11.550799999999972,11.550800000000015,False,0
2007-11-29,11.5508,11,2007,11.550799999999972,23.101600000000015,True,1
2007-11-30,23.1015,11,2007,34.652299999999975,46.20310000000002,True,2
2007-12-01,19.0998,12,2007,53.75209999999997,65.30290000000002,True,3
2007-12-02,19.0998,12,2007,61.30109999999997,84.40270000000001,True,4
2007-12-03,76.3991,12,2007,114.59869999999998,149.25100000000003,True,5
2007-12-04,19.0998,12,2007,114.59869999999998,168.35080000000002,True,6
2007-12-05,19.0998,12,2007,114.59869999999998,187.4506,True,7
2007-12-06,8.0916,12,2007,46.29119999999998,183.9914,True,8
2007-12-07,16.1831,12,2007,43.37449999999998,177.073,True,9
2007-12-08,0.0,12,2007,24.274699999999985,157.9732,False,0
2007-12-09,16.1831,12,2007,32.366199999999985,155.05650000000003,True,1
2007-12-10,24.2747,12,2007,40.457799999999985,102.9321,True,2
2007-12-11,55.7059,12,2007,96.16369999999998,139.53820000000002,True,3
2007-12-12,55.7059,12,2007,135.6865,176.14430000000002,True,4
2007-12-13,41.7794,12,2007,153.19119999999998,209.83210000000003,True,5
2007-12-14,27.8529,12,2007,125.33819999999999,221.50190000000003,True,6
2007-12-15,55.7059,12,2007,125.33819999999999,277.2078,True,7
2007-12-16,75.3968,12,2007,158.9556,336.4215,True,8
2007-12-17,37.6984,12,2007,168.8011,349.8452,True,9
2007-12-18,56.5476,12,2007,169.6428,350.68690000000004,True,10
2007-12-19,75.3968,12,2007,169.64279999999997,370.37780000000004,True,11
2007-12-20,56.5476,12,2007,188.492,385.146,True,12
2007-12-21,28.7679,12,2007,160.71229999999997,386.061,True,13
2007-12-22,7.192,12,2007,92.5075,337.5471,True,14
2007-12-23,21.5759,12,2007,57.53579999999999,283.7262,True,15
2007-12-24,21.5759,12,2007,50.34379999999999,267.60370000000006,True,16
2007-12-25,21.5759,12,2007,64.7277,232.632,True,17
2007-12-26,41.8146,12,2007,84.96639999999998,199.04980000000003,True,18
2007-12-27,16.7259,12,2007,80.11639999999998,159.2281,True,19
2007-12-28,33.4517,12,2007,91.99219999999998,163.9119,True,20
2007-12-29,0.0,12,2007,50.177599999999984,156.71990000000005,False,0
2007-12-30,25.0888,12,2007,58.54049999999999,160.23280000000003,True,1
2007-12-31,25.0888,12,2007,50.177599999999984,163.74570000000003,True,2
2008-01-01,19.2462,1,2008,69.42379999999999,161.416,True,3
2008-01-02,19.2462,1,2008,63.58119999999999,138.84760000000003,True,4
2008-01-03,38.4924,1,2008,76.98479999999999,160.61410000000004,True,5
2008-01-04,19.2462,1,2008,76.98479999999999,146.40860000000004,True,6
2008-01-05,0.0,1,2008,57.73859999999999,146.40860000000004,False,0
2008-01-06,0.0,1,2008,19.246199999999988,121.31980000000004,False,0
2008-01-07,13.5535,1,2008,13.553499999999985,109.78450000000004,True,1
2008-01-08,6.7767,1,2008,20.330199999999984,97.31500000000004,True,2
2008-01-09,6.7767,1,2008,27.106899999999985,84.84550000000003,True,3
2008-01-10,0.0,1,2008,13.553399999999986,46.353100000000026,False,0
2008-01-11,5.1271,1,2008,11.903799999999986,32.23400000000003,True,1
2008-01-12,2.5636,1,2008,7.690699999999986,34.79760000000003,False,0
2008-01-13,5.8595,1,2008,13.550199999999986,40.65710000000003,True,1
2008-01-14,5.1271,1,2008,13.550199999999986,32.23070000000003,True,2
2008-01-15,2.5636,1,2008,13.550199999999986,28.01760000000003,False,0
2008-01-16,0.0,1,2008,7.690699999999986,21.24090000000003,False,0
2008-01-17,20.1428,1,2008,22.706399999999988,41.38370000000003,True,1
2008-01-18,0.0,1,2008,20.142799999999987,36.256600000000034,False,0
2008-01-19,10.0714,1,2008,30.214199999999988,43.76440000000003,True,1
2008-01-20,0.0,1,2008,10.071399999999986,37.904900000000026,False,0
2008-01-21,0.0,1,2008,10.071399999999986,32.77780000000003,False,0
2008-01-22,15.3812,1,2008,15.381199999999986,45.595400000000026,True,1
2008-01-23,8.7892,1,2008,24.170399999999987,54.38460000000003,True,2
2008-01-24,0.0,1,2008,24.170399999999987,34.241800000000026,False,0
2008-01-25,0.0,1,2008,8.789199999999985,34.241800000000026,False,0
2008-01-26,6.7254,1,2008,6.725399999999985,30.895800000000026,True,1
2008-01-27,20.1763,1,2008,26.901699999999988,51.07210000000003,True,2
2008-01-28,26.9018,1,2008,53.803499999999985,77.97390000000003,True,3
2008-01-29,13.4509,1,2008,60.52899999999999,76.04360000000003,True,4
2008-01-30,20.1763,1,2008,60.52899999999998,87.43070000000003,True,5
2008-01-31,26.9018,1,2008,60.528999999999996,114.33250000000004,True,6
2008-02-01,28.7379,2,2008,75.81599999999999,143.07040000000003,True,7
2008-02-02,14.3689,2,2008,70.00859999999999,150.71390000000002,True,8
2008-02-03,0.0,2,2008,43.10679999999998,130.53760000000003,False,0
2008-02-04,43.1068,2,2008,57.47569999999999,146.74260000000004,True,1
2008-02-05,28.7379,2,2008,71.84469999999999,162.02960000000004,True,2
2008-02-06,12.7618,2,2008,84.6065,154.61510000000004,True,3
2008-02-07,38.2854,2,2008,79.78509999999999,165.99870000000004,True,4
2008-02-08,19.1427,2,2008,70.1899,156.40350000000004,True,5
2008-02-09,38.2854,2,2008,95.71349999999998,180.32000000000005,True,6
2008-02-10,12.7618,2,2008,70.18989999999998,193.08180000000004,True,7
2008-02-11,9.9076,2,2008,60.95479999999998,159.88260000000002,True,8
2008-02-12,29.7227,2,2008,52.392099999999985,160.86740000000003,True,9
2008-02-13,24.7689,2,2008,64.39919999999998,172.8745,True,10
2008-02-14,24.7689,2,2008,79.26049999999998,159.35800000000003,True,11
2008-02-15,11.3229,2,2008,60.86069999999998,151.53820000000002,True,12
2008-02-16,14.8517,2,2008,50.94349999999998,128.10450000000003,True,13
2008-02-17,44.555,2,2008,70.72959999999998,159.89770000000004,True,14
2008-02-18,0.0,2,2008,59.40669999999998,149.99010000000004,False,0
2008-02-19,29.7034,2,2008,74.25839999999998,149.97080000000003,True,1
2008-02-20,14.8517,2,2008,44.55509999999998,140.05360000000002,True,2
2008-02-21,29.4656,2,2008,74.02069999999998,144.7503,True,3
2008-02-22,11.7863,2,2008,56.103599999999986,145.21370000000002,True,4
2008-02-23,5.8931,2,2008,47.14499999999999,136.25510000000003,True,5
2008-02-24,11.7863,2,2008,29.465699999999988,103.48640000000003,True,6
2008-02-25,17.6794,2,2008,35.35879999999999,121.16580000000003,True,7
2008-02-26,18.7498,2,2008,48.21549999999999,110.21220000000002,True,8
2008-02-27,9.3749,2,2008,45.80409999999999,104.73540000000003,True,9
2008-02-28,14.0624,2,2008,42.18709999999999,89.33220000000004,True,10
2008-02-29,9.3749,2,2008,32.81219999999999,86.92080000000003,True,11
2008-03-01,4.1969,3,2008,27.634199999999986,85.22460000000004,False,0
2008-03-02,16.7878,3,2008,30.359599999999986,90.22610000000003,True,1
2008-03-03,4.1969,3,2008,25.181599999999985,76.74360000000003,False,0
2008-03-04,0.0,3,2008,20.984699999999986,57.993800000000036,False,0
2008-03-05,14.6893,3,2008,18.886199999999985,63.30820000000003,True,1
2008-03-06,10.0244,3,2008,24.713699999999985,59.27020000000003,True,2
2008-03-07,20.0487,3,2008,44.762399999999985,69.94400000000003,True,3
2008-03-08,10.0244,3,2008,40.09749999999998,75.77150000000003,True,4
2008-03-09,20.0487,3,2008,50.121799999999986,79.03240000000002,True,5
2008-03-10,12.6912,3,2008,42.764299999999984,87.52670000000002,True,6
2008-03-11,12.5675,3,2008,45.30739999999999,100.09420000000003,True,7
2008-03-12,18.8513,3,2008,44.109999999999985,104.25620000000002,True,8
2008-03-13,12.5675,3,2008,43.986299999999986,106.79930000000002,True,9
2008-03-14,18.8513,3,2008,50.270099999999985,105.60190000000003,True,10
2008-03-15,12.5675,3,2008,43.986299999999986,108.14500000000002,True,11
2008-03-16,5.5061,3,2008,36.92489999999998,93.60240000000003,True,12
2008-03-17,12.8475,3,2008,30.92109999999999,93.75870000000003,True,13
2008-03-18,16.5183,3,2008,34.87189999999998,97.70950000000002,True,14
2008-03-19,16.5183,3,2008,45.88409999999999,95.37650000000002,True,15
2008-03-20,22.0243,3,2008,55.06089999999998,104.83330000000004,True,16
2008-03-21,7.3836,3,2008,45.92619999999999,93.36560000000001,True,17
2008-03-22,7.3836,3,2008,36.791499999999985,88.18170000000002,True,18
2008-03-23,7.3836,3,2008,22.1508,90.05920000000002,True,19
2008-03-24,2.4612,3,2008,17.228399999999986,79.67290000000003,False,0
2008-03-25,0.0,3,2008,9.844799999999985,63.15460000000003,False,0
2008-03-26,0.0,3,2008,2.4611999999999856,46.636300000000034,False,0
2008-03-27,4.6134,3,2008,4.613399999999986,29.22540000000003,False,0
2008-03-28,0.0,3,2008,4.613399999999986,21.841800000000028,False,0
2008-03-29,0.0,3,2008,4.613399999999986,14.45820000000003,False,0
2008-03-30,9.2269,3,2008,9.226899999999986,16.30150000000003,True,1
2008-03-31,9.2269,3,2008,18.453799999999987,23.067200000000028,True,2
2008-04-01,23.8162,4,2008,42.26999999999998,46.88340000000003,True,3
2008-04-02,11.9081,4,2008,44.951199999999986,58.79150000000003,True,4
2008-04-03,0.0,4,2008,35.724299999999985,54.17810000000003,False,0
2008-04-04,0.0,4,2008,11.908099999999985,54.17810000000003,False,0
2008-04-05,0.0,4,2008,0.0,54.17810000000003,False,0
2008-04-06,21.2382,4,2008,21.238199999999985,66.18940000000003,True,1
2008-04-07,21.2382,4,2008,42.476399999999984,78.20070000000003,True,2
2008-04-08,21.2382,4,2008,63.7146,75.62270000000002,True,3
2008-04-09,42.4763,4,2008,84.9527,106.19090000000003,True,4
2008-04-10,63.7145,4,2008,127.42899999999999,169.90540000000004,True,5
2008-04-11,47.7602,4,2008,153.951,217.66560000000004,True,6
2008-04-12,31.8401,4,2008,143.3148,249.50570000000002,True,7
2008-04-13,31.8401,4,2008,111.44039999999998,260.10760000000005,True,8
2008-04-14,31.8401,4,2008,95.52029999999999,270.7095,True,9
2008-04-15,31.8401,4,2008,95.52029999999999,281.31140000000005,True,10
2008-04-16,33.8401,4,2008,97.52029999999999,272.6752,True,11
2008-04-17,0.0,4,2008,65.68019999999999,208.96070000000003,False,0
2008-04-18,16.92,4,2008,50.76009999999999,178.12050000000005,True,1
2008-04-19,50.7601,4,2008,67.68009999999998,197.04050000000004,True,2
2008-04-20,33.8401,4,2008,101.52019999999999,199.04050000000004,True,3
2008-04-21,53.4141,4,2008,138.0143,220.61450000000002,True,4
2008-04-22,17.8047,4,2008,105.0589,206.5791,True,5
2008-04-23,17.8047,4,2008,89.02349999999998,190.54370000000003,True,6
2008-04-24,17.8047,4,2008,53.414100000000005,208.34840000000003,True,7
2008-04-25,0.0,4,2008,35.609399999999994,191.4284,False,0
2008-04-26,18.7974,4,2008,36.602099999999986,159.46570000000003,True,1
2008-04-27,0.0,4,2008,18.797399999999985,125.62560000000002,False,0
2008-04-28,0.0,4,2008,18.797399999999985,72.21150000000003,False,0
2008-04-29,18.7974,4,2008,18.797399999999985,73.20420000000003,True,1
2008-04-30,18.7974,4,2008,37.594799999999985,74.19690000000003,True,2
2008-05-01,33.4376,5,2008,71.0324,89.82980000000003,True,3
2008-05-02,0.0,5,2008,52.23499999999999,89.82980000000003,False,0
2008-05-03,16.7188,5,2008,50.15639999999999,87.75120000000003,True,1
2008-05-04,16.7188,5,2008,33.43759999999999,104.47000000000004,True,2
2008-05-05,0.0,5,2008,33.43759999999999,104.47000000000003,False,0
2008-05-06,35.1126,5,2008,51.83139999999999,120.78520000000003,True,1
2008-05-07,35.1126,5,2008,70.22519999999999,137.10040000000004,True,2
2008-05-08,0.0,5,2008,70.22519999999999,103.66280000000003,False,0
2008-05-09,0.0,5,2008,35.112599999999986,103.66280000000003,False,0
2008-05-10,0.0,5,2008,0.0,86.94400000000003,False,0
2008-05-11,22.6622,5,2008,22.662199999999984,92.88740000000003,True,1
2008-05-12,0.0,5,2008,22.662199999999984,92.88740000000003,False,0
2008-05-13,0.0,5,2008,22.662199999999984,57.77480000000003,False,0
2008-05-14,22.6622,5,2008,22.662199999999984,45.324400000000026,True,1
2008-05-15,0.0,5,2008,22.662199999999984,45.324400000000026,False,0
2008-05-16,0.0,5,2008,22.662199999999984,45.324400000000026,False,0
2008-05-17,0.0,5,2008,0.0,45.324400000000026,False,0
2008-05-18,0.0,5,2008,0.0,22.662200000000027,False,0
2008-05-19,27.3076,5,2008,27.307599999999987,49.96980000000003,True,1
2008-05-20,27.3076,5,2008,54.61519999999999,77.27740000000003,True,2
2008-05-21,0.0,5,2008,54.61519999999999,54.61520000000003,False,0
2008-05-22,45.4541,5,2008,72.76169999999999,100.06930000000003,True,1
2008-05-23,0.0,5,2008,45.45409999999998,100.06930000000003,False,0
2008-05-24,0.0,5,2008,45.45409999999998,100.06930000000003,False,0
2008-05-25,0.0,5,2008,0.0,100.06930000000003,False,0
2008-05-26,0.0,5,2008,0.0,72.76170000000002,False,0
2008-05-27,0.0,5,2008,0.0,45.454100000000025,False,0
2008-05-28,0.0,5,2008,0.0,45.454100000000025,False,0
2008-05-29,0.0,5,2008,0.0,0.0,False,0
2008-05-30,0.0,5,2008,0.0,0.0,False,0
2008-05-31,0.0,5,2008,0.0,0.0,False,0
2008-06-01,0.0,6,2008,0.0,0.0,False,0
2008-06-02,0.0,6,2008,0.0,0.0,False,0
2008-06-03,0.0,6,2008,0.0,0.0,False,0
2008-06-04,0.0,6,2008,0.0,0.0,False,0
2008-06-05,0.0,6,2008,0.0,0.0,False,0
2008-06-06,36.3246,6,2008,36.32459999999998,36.324600000000025,True,1
2008-06-07,0.0,6,2008,36.32459999999998,36.324600000000025,False,0
2008-06-08,0.0,6,2008,36.32459999999998,36.324600000000025,False,0
2008-06-09,0.0,6,2008,0.0,36.324600000000025,False,0
2008-06-10,0.0,6,2008,0.0,36.324600000000025,False,0
2008-06-11,0.0,6,2008,0.0,36.324600000000025,False,0
2008-06-12,15.5297,6,2008,15.529699999999986,51.85430000000002,True,1
2008-06-13,0.0,6,2008,15.529699999999986,15.529700000000028,False,0
2008-06-14,15.5297,6,2008,31.059399999999986,31.05940000000003,True,1
2008-06-15,15.5297,6,2008,31.059399999999986,46.58910000000003,True,2
2008-06-16,0.0,6,2008,31.059399999999986,46.58910000000003,False,0
2008-06-17,6.061,6,2008,21.590699999999984,52.65010000000003,True,1
2008-06-18,0.0,6,2008,6.060999999999986,52.65010000000003,False,0
2008-06-19,0.0,6,2008,6.060999999999986,37.12040000000003,False,0
2008-06-20,0.0,6,2008,0.0,37.12040000000003,False,0
2008-06-21,0.0,6,2008,0.0,21.590700000000027,False,0
2008-06-22,0.0,6,2008,0.0,6.061000000000028,False,0
2008-06-23,0.0,6,2008,0.0,6.061000000000028,False,0
2008-06-24,0.0,6,2008,0.0,0.0,False,0
2008-06-25,0.0,6,2008,0.0,0.0,False,0
2008-06-26,0.0,6,2008,0.0,0.0,False,0
2008-06-27,13.9302,6,2008,13.930199999999985,13.930200000000028,True,1
2008-06-28,0.0,6,2008,13.930199999999985,13.930200000000028,False,0
2008-06-29,0.0,6,2008,13.930199999999985,13.930200000000028,False,0
2008-06-30,0.0,6,2008,0.0,13.930200000000028,False,0
2008-07-01,0.0,7,2008,0.0,13.930200000000028,False,0
2008-07-02,0.0,7,2008,0.0,13.930200000000028,False,0
2008-07-03,0.0,7,2008,0.0,13.930200000000028,False,0
2008-07-04,0.0,7,2008,0.0,0.0,False,0
2008-07-05,0.0,7,2008,0.0,0.0,False,0
2008-07-06,0.0,7,2008,0.0,0.0,False,0
2008-07-07,0.0,7,2008,0.0,0.0,False,0
2008-07-08,0.0,7,2008,0.0,0.0,False,0
2008-07-09,0.0,7,2008,0.0,0.0,False,0
2008-07-10,0.0,7,2008,0.0,0.0,False,0
2008-07-11,0.0,7,2008,0.0,0.0,False,0
2008-07-12,0.0,7,2008,0.0,0.0,False,0
2008-07-13,0.0,7,2008,0.0,0.0,False,0
2008-07-14,0.0,7,2008,0.0,0.0,False,0
2008-07-15,0.0,7,2008,0.0,0.0,False,0
2008-07-16,0.0,7,2008,0.0,0.0,False,0
2008-07-17,0.0,7,2008,0.0,0.0,False,0
2008-07-18,0.0,7,2008,0.0,0.0,False,0
2008-07-19,0.0,7,2008,0.0,0.0,False,0
2008-07-20,0.0,7,2008,0.0,0.0,False,0
2008-07-21,0.0,7,2008,0.0,0.0,False,0
2008-07-22,0.0,7,2008,0.0,0.0,False,0
2008-07-23,0.0,7,2008,0.0,0.0,False,0
2008-07-24,0.0,7,2008,0.0,0.0,False,0
2008-07-25,0.0,7,2008,0.0,0.0,False,0
2008-07-26,0.0,7,2008,0.0,0.0,False,0
